1220 MORRIS AVENUE,BRONX,04 BRONX,Precinct 44,16,2024390001,01/04/2017,Open,Site downloaded for cleaning,,1008080,242994
38 RIVERDALE AVENUE,BROOKLYN,16 BROOKLYN,Precinct 73,42,3035950027,12/31/2016,Open,Site downloaded for cleaning,,1007686,179732
5003 FOURTH AVENUE,BROOKLYN,07 BROOKLYN,Precinct 72,38,3007910009,01/05/2017,Open,Site downloaded for cleaning,,980736,174768
715 KNICKERBOCKER AVENUE,BROOKLYN,04 BROOKLYN,Precinct 83,37,3033920008,11/29/2016,Open,Site downloaded for cleaning,,1009168,192186
8506 BAY PARKWAY,BROOKLYN,11 BROOKLYN,Precinct 62,47,3063470040,11/18/2016,Open,Site downloaded for cleaning,,986103,158757
199 MALCOLM X BOULEVARD,BROOKLYN,03 BROOKLYN,Precinct 81,36,3016520007,10/12/2016,Open,Site downloaded for cleaning,,1003746,189286
41 ST NICHOLAS TERRACE,MANHATTAN,09 MANHATTAN,Precinct 26,09,1019690040,05/07/2017,Open,Site to be cleaned.,,997741,235720
4558 BROADWAY,MANHATTAN,12 MANHATTAN,Precinct 34,10,1021700103,04/12/2017,Open,Notice of Intent to Clean and Forever graffiti free form sent,,1003211,252246
46-07 HOLLIS COURT BOULEVARD,QUEENS,11 QUEENS,Precinct 111,19,4055280006,04/17/2017,Open,Site downloaded for cleaning,,1041863,213679
101 WEST  125 STREET,MANHATTAN,10 MANHATTAN,Precinct 28,09,1019107501,05/02/2017,Open,Site downloaded for cleaning,,999272,233618
144-75 NORTHERN BOULEVARD,QUEENS,07 QUEENS,Precinct 109,20,4050030041,04/14/2017,Open,Site downloaded for cleaning,,1033300,217937
8901 FLATLANDS AVENUE,BROOKLYN,18 BROOKLYN,Precinct 69,46,3080100009,03/31/2017,Open,Site downloaded for cleaning,,1010162,172393
132 VERMILYEA AVENUE,MANHATTAN,12 MANHATTAN,Precinct 34,10,1022350028,04/05/2017,Open,Site downloaded for cleaning,,1006089,255017
206 20 STREET,BROOKLYN,07 BROOKLYN,Precinct 72,38,3006400021,03/08/2017,Open,Site downloaded for cleaning,,985925,180667
121 DITMAS AVENUE,BROOKLYN,12 BROOKLYN,Precinct 66,39,3053850050,04/03/2017,Open,Site downloaded for cleaning,,990442,170842
440 MORGAN AVENUE,BROOKLYN,01 BROOKLYN,Precinct 94,34,3028690005,03/17/2017,Open,Site downloaded for cleaning,,1001604,201289
79-02 PARSONS BOULEVARD,QUEENS,08 QUEENS,Precinct 107,24,4068170020,03/09/2017,Open,Site downloaded for cleaning,,1037109,201938
61 GRAHAM AVENUE,BROOKLYN,01 BROOKLYN,Precinct 90,34,3031050020,02/04/2017,Open,Site downloaded for cleaning,,1000166,195620
624 WEST  156 STREET,MANHATTAN,12 MANHATTAN,Precinct 33,07,1021340039,03/03/2017,Open,Site downloaded for cleaning,,999149,243046
35-01 24 STREET,QUEENS,01 QUEENS,Precinct 114,26,4003380023,03/01/2017,Open,Site downloaded for cleaning,,1002839,216235
250 EAST  167 STREET,BRONX,04 BRONX,Precinct 44,16,2024490053,01/04/2017,Open,Site downloaded for cleaning,,1007816,242968
814 MCDONALD AVENUE,BROOKLYN,12 BROOKLYN,Precinct 66,39,3053940032,01/09/2017,Open,Site downloaded for cleaning,,990408,170351
605 MCDONALD AVENUE,BROOKLYN,12 BROOKLYN,Precinct 66,39,3053700073,01/09/2017,Open,Site downloaded for cleaning,,990113,172196
185 CANAL STREET WEST,BRONX,01 BRONX,Precinct 40,08,2023220001,01/25/2017,Open,Site downloaded for cleaning,,1003687,235012
6019 4 AVENUE,BROOKLYN,07 BROOKLYN,Precinct 72,38,3057820002,01/05/2017,Open,Site downloaded for cleaning,,979091,172691
761 PROSPECT PLACE,BROOKLYN,08 BROOKLYN,Precinct 77,36,3012260055,05/07/2017,Open,Graffiti Reported,,997759,184978
153 HUGUENOT AVENUE,STATEN ISLAND,03 STATEN ISLAND,Precinct 123,51,5060310026,04/14/2017,Open,Notice of Intent to Clean and Forever graffiti free form sent,,928304,140290
737 SOUTHERN BOULEVARD,BRONX,02 BRONX,Precinct 41,08,2027200024,04/24/2017,Open,Notice of Intent to Clean and Forever graffiti free form sent,,1012450,236035
2474 MCDONALD AVENUE,BROOKLYN,15 BROOKLYN,Precinct 61,47,3071700018,04/08/2017,Open,Notice of Intent to Clean and Forever graffiti free form sent,,991471,154831
232 BROADWAY,STATEN ISLAND,01 STATEN ISLAND,Precinct 120,49,5001960001,10/10/2016,Open,Public Property (Non-City),,951632,171163
333 ST NICHOLAS AVENUE,MANHATTAN,09 MANHATTAN,Precinct 26,09,1019530012,04/17/2017,Open,Site downloaded for cleaning,,997597,235026
2395 GRAND AVENUE,BRONX,07 BRONX,Precinct 52,14,2032120082,04/18/2017,Open,Site downloaded for cleaning,,1010831,253342
2573 EAST   19 STREET,BROOKLYN,15 BROOKLYN,Precinct 61,48,3074400057,01/09/2017,Open,Site downloaded for cleaning,,997952,153904
475 STERLING PLACE,BROOKLYN,08 BROOKLYN,Precinct 77,35,3011677501,04/19/2017,Open,Notice of Intent to Clean and Forever graffiti free form sent,,994714,184982
308 CLASSON AVENUE,BROOKLYN,02 BROOKLYN,Precinct 88,35,,04/28/2017,Open,Property Research Required,,995276,190673
 SOUTH WEST CORNER ALEXANDER HAMILTON BRIDGE AND HARLEM RIVER DRIVE,MANHATTAN,Unspecified MANHATTAN,Unspecified,,,04/15/2017,Open,Property Research Required,,,
35 35 AVENUE,QUEENS,11 QUEENS,Precinct 111,19,,04/18/2017,Open,Property Research Required,,1052772,221624
86 WEST  197 STREET,BRONX,08 BRONX,Precinct 50,14,,03/29/2017,Open,Property Research Required,,1012319,256924
 barretto street,BRONX,Unspecified BRONX,Unspecified,,,03/25/2017,Open,Property Research Required,,,
86-16 North 60th Ave,QUEENS,Unspecified QUEENS,Unspecified,,,04/09/2017,Open,Property Research Required,,,
 Fleet st,QUEENS,Unspecified QUEENS,Unspecified,,,02/03/2017,Open,Property Research Required,,,
71 STRONG STREET,BRONX,08 BRONX,Precinct 50,14,,01/19/2017,Open,Property Research Required,,1012498,256585
417 EAST  174 STREET,BRONX,03 BRONX,Precinct 42,15,,01/27/2017,Open,Property Research Required,,1011265,246797
35 MONROE STREET,MANHATTAN,03 MANHATTAN,Precinct 5,01,,11/23/2016,Open,Property Research Required,,985694,198514
 test,MANHATTAN,Unspecified MANHATTAN,Unspecified,,,12/14/2016,Open,Property Research Required,,,
 DITMARS PARK,QUEENS,Unspecified QUEENS,Unspecified,,,11/01/2016,Open,Property Research Required,,,
150 150 STREET,QUEENS,Unspecified QUEENS,Unspecified,,,11/21/2016,Open,Property Research Required,,,
 Corner of West 134 street and Saint Nicholas Ave,MANHATTAN,Unspecified MANHATTAN,Unspecified,,,10/14/2016,Open,Property Research Required,,,
 adam clayton powell,MANHATTAN,Unspecified MANHATTAN,Unspecified,,,07/31/2016,Open,Property Research Required,,,
 216 13 horace harding expwy,QUEENS,Unspecified QUEENS,Unspecified,,,05/09/2016,Open,Property Research Required,,,
634A GATES AVENUE,BROOKLYN,03 BROOKLYN,Precinct 79,36,,05/18/2016,Open,Property Research Required,,1000965,189742
106 NASSAU AVENUE,BROOKLYN,01 BROOKLYN,Precinct 94,33,,05/30/2016,Open,Property Research Required,,998236,203117
87-03 LEFFERTS BOULEVARD,QUEENS,09 QUEENS,Precinct 102,29,4093290001,03/03/2017,Open,Site downloaded for cleaning,,1031199,194207
4033 LACONIA AVENUE,BRONX,12 BRONX,Precinct 47,12,2048740001,03/04/2017,Open,Site downloaded for cleaning,,1026234,262081
3201 WHITEPLAINS ROAD,BRONX,12 BRONX,Precinct 47,15,2045950046,01/24/2017,Pending,Cleaning crew dispatched. No graffiti on property.,01/20/2017,1020989,256892
1532 FLATBUSH AVENUE,BROOKLYN,14 BROOKLYN,Precinct 70,45,3075570058,02/01/2017,Pending,Cleaning crew dispatched.  Property cleaned.,01/25/2017,998599,170067
6 LENOX ROAD,BROOKLYN,14 BROOKLYN,Precinct 70,40,3050830017,11/17/2016,Closed,Cleaning crew dispatched.  Cannot locate property.,03/30/2017,995664,177404
972 DEAN STREET,BROOKLYN,08 BROOKLYN,Precinct 77,35,3011420016,01/06/2017,Closed,Cleaning crew dispatched.  Property cleaned.,03/30/2017,995939,186316
75 ECKFORD STREET,BROOKLYN,01 BROOKLYN,Precinct 94,33,3026980025,05/15/2016,Closed,Cleaning crew dispatched.  Property cleaned.,08/31/2016,998634,202413
145 GRAND STREET,MANHATTAN,02 MANHATTAN,Precinct 5,01,1002330014,09/23/2016,Closed,Cleaning crew dispatched.  Property cleaned.,04/27/2017,984423,201660
145B 48 STREET,BROOKLYN,07 BROOKLYN,Precinct 72,38,3007620055,12/23/2016,Closed,Cleaning crew dispatched.  Property cleaned.,04/26/2017,979551,176429
1748 ATLANTIC AVENUE,BROOKLYN,08 BROOKLYN,Precinct 77,36,3013360014,02/28/2017,Closed,Cleaning crew dispatched.  Property cleaned.,04/20/2017,1003031,186119
1048 OGDEN AVENUE,BRONX,04 BRONX,Precinct 44,08,2025120020,02/23/2017,Closed,Cleaning crew dispatched.  Property cleaned.,04/19/2017,1003964,243137
321 RIDER AVENUE,BRONX,01 BRONX,Precinct 40,08,2023400186,03/17/2017,Closed,Cleaning crew dispatched.  Property cleaned.,04/12/2017,1004580,235698
642 WESTCHESTER AVENUE,BRONX,01 BRONX,Precinct 40,08,2026230191,03/06/2017,Closed,Cleaning crew dispatched.  Property cleaned.,04/12/2017,1009424,236559
96-30 QUEENS BOULEVARD,QUEENS,06 QUEENS,Precinct 112,29,4030820061,03/07/2017,Closed,Cleaning crew dispatched.  Property cleaned.,04/10/2017,1022639,205195
5012 NEW UTRECHT AVENUE,BROOKLYN,12 BROOKLYN,Precinct 66,44,3056480001,02/23/2017,Closed,Cleaning crew dispatched.  Property cleaned.,04/04/2017,985669,170829
116-19 101 AVENUE,QUEENS,09 QUEENS,Precinct 102,28,4094510045,02/14/2017,Closed,Cleaning crew dispatched. No graffiti on property.,04/04/2017,1031871,190458
2865 HARWAY AVENUE,BROOKLYN,13 BROOKLYN,Precinct 60,47,3069050001,01/10/2017,Closed,Cleaning crew dispatched. No graffiti on property.,03/24/2017,988663,153378
22 HOWARD STREET,MANHATTAN,02 MANHATTAN,Precinct 5,01,1002330030,06/24/2016,Closed,Cleaning crew dispatched. No graffiti on property.,01/27/2017,984162,201381
64-09 TRAFFIC AVENUE,QUEENS,05 QUEENS,Precinct 104,30,4036150008,09/12/2016,Closed,Cleaning crew dispatched.  Property cleaned.,11/28/2016,1012730,198203
3922 18 AVENUE,BROOKLYN,14 BROOKLYN,Precinct 70,44,3054120001,09/10/2016,Closed,Cleaning crew dispatched.  Property cleaned.,11/23/2016,991780,169820
1725 WEST FARMS ROAD,BRONX,03 BRONX,Precinct 42,17,2030150034,10/21/2016,Closed,Cleaning crew dispatched.  Property cleaned.,11/22/2016,1016762,243545
1680 ALBANY AVENUE,BROOKLYN,18 BROOKLYN,Precinct 63,45,3077440047,08/19/2016,Closed,Cleaning crew dispatched.  Property cleaned.,11/22/2016,1001743,169484
1226 MYRTLE AVENUE,BROOKLYN,04 BROOKLYN,Precinct 83,34,3032160003,09/09/2016,Closed,Cleaning crew dispatched.  Property cleaned.,11/17/2016,1003945,193466
302 SHEFFIELD AVENUE,BROOKLYN,05 BROOKLYN,Precinct 75,42,3037530004,09/07/2016,Closed,Cleaning crew dispatched. No graffiti on property.,11/17/2016,1013005,183305
1122 CONEY ISLAND AVENUE,BROOKLYN,14 BROOKLYN,Precinct 70,40,3064980032,06/13/2016,Closed,Cleaning crew dispatched.  Property cleaned.,11/14/2016,993602,168961
256 WEST  116 STREET,MANHATTAN,10 MANHATTAN,Precinct 28,09,1018310061,06/09/2016,Closed,Cleaning crew dispatched.  Property cleaned.,11/03/2016,996946,232160
1122 1 AVENUE,MANHATTAN,08 MANHATTAN,Precinct 19,05,1014560049,06/17/2016,Closed,Cleaning crew dispatched. No graffiti on property.,11/03/2016,995109,216604
169 54 STREET,BROOKLYN,07 BROOKLYN,Precinct 72,38,3008120026,08/02/2016,Closed,Cleaning crew dispatched.  Property cleaned.,10/20/2016,978686,175122
508 JUNIUS STREET,BROOKLYN,16 BROOKLYN,Precinct 73,42,3038310025,07/13/2016,Closed,Cleaning crew dispatched.  Property cleaned.,10/20/2016,1011715,180437
158 KING STREET,BROOKLYN,06 BROOKLYN,Precinct 76,38,3005450010,07/15/2016,Closed,Cleaning crew dispatched.  Property cleaned.,10/18/2016,980793,186632
2590 PARK AVENUE,BRONX,01 BRONX,Precinct 40,08,2023400028,06/23/2016,Closed,Cleaning crew dispatched.  Property cleaned.,10/12/2016,1004091,235753
500 WEST  138 STREET,MANHATTAN,09 MANHATTAN,Precinct 30,07,1019880166,06/22/2016,Closed,Cleaning crew dispatched.  Cannot locate property.,10/07/2016,997772,238376
131-59 FOWLER AVENUE,QUEENS,07 QUEENS,Precinct 109,20,4050760005,05/09/2016,Closed,Cleaning crew dispatched.  Owner refused.,09/22/2016,1030554,213240
33-11 37 AVENUE,QUEENS,01 QUEENS,Precinct 114,26,4006020001,05/10/2016,Closed,Cleaning crew dispatched.  Property cleaned.,09/22/2016,1003819,213999
1986 FULTON STREET,BROOKLYN,03 BROOKLYN,Precinct 81,41,3015490001,06/17/2016,Closed,Cleaning crew dispatched.  Property cleaned.,08/28/2016,1006748,186560
48 DOBBIN STREET,BROOKLYN,01 BROOKLYN,Precinct 94,33,3026430047,05/20/2016,Closed,Cleaning crew dispatched.  Property cleaned.,08/23/2016,997067,202952
1574 PACIFIC STREET,BROOKLYN,08 BROOKLYN,Precinct 77,36,3013400027,06/01/2016,Closed,Cleaning crew dispatched.  Property cleaned.,08/09/2016,1001723,185913
5119 4 AVENUE,BROOKLYN,07 BROOKLYN,Precinct 72,38,3007990001,06/09/2016,Closed,Cleaning crew dispatched. No graffiti on property.,08/02/2016,980555,174540
701 EAST  134 STREET,BRONX,01 BRONX,Precinct 40,17,2025630015,06/01/2016,Closed,Cleaning crew dispatched.  Property cleaned.,07/26/2016,1007801,231622
1085 BROADWAY,BROOKLYN,04 BROOKLYN,Precinct 83,34,3032290045,05/23/2016,Closed,Cleaning crew dispatched.  Property cleaned.,06/14/2016,1003468,192284
705 CHURCH AVENUE,BROOKLYN,12 BROOKLYN,Precinct 66,39,3053300071,01/09/2017,Closed,Cleaning crew dispatched.  Property cleaned.,04/25/2017,991779,174471
272 5 AVENUE,BROOKLYN,06 BROOKLYN,Precinct 78,39,3009640038,11/17/2016,Closed,Cleaning crew dispatched.  Property cleaned.,04/25/2017,989257,184983
391 BEDFORD PARK BOULEVARD,BRONX,07 BRONX,Precinct 52,11,2032800067,01/06/2017,Closed,Cleaning crew dispatched. No graffiti on property.,04/21/2017,1016378,255366
1084 MANHATTAN AVENUE,BROOKLYN,01 BROOKLYN,Precinct 94,33,3024960006,02/28/2017,Closed,Cleaning crew dispatched.  Property cleaned.,04/19/2017,996682,207288
157 EAST   65 STREET,MANHATTAN,08 MANHATTAN,Precinct 19,04,1014000029,02/03/2017,Closed,Cleaning crew dispatched. No graffiti on property.,04/19/2017,993990,218258
1227 OGDEN AVENUE,BRONX,04 BRONX,Precinct 44,16,2025280019,02/23/2017,Closed,Cleaning crew dispatched. No graffiti on property.,04/18/2017,1004647,244728
84 HAVEMEYER STREET,BROOKLYN,01 BROOKLYN,Precinct 90,34,3023680023,02/24/2017,Closed,Cleaning crew dispatched.  Property cleaned.,04/17/2017,996410,199362
726 EAST  152 STREET,BRONX,01 BRONX,Precinct 40,08,2026430013,03/06/2017,Closed,Cleaning crew dispatched.  Property cleaned.,04/14/2017,1009722,236583
167 HAVEMEYER STREET,BROOKLYN,01 BROOKLYN,Precinct 90,34,3024210040,05/18/2016,Closed,Cleaning crew dispatched.  Property cleaned.,04/11/2017,995948,198375
575 52 STREET,BROOKLYN,07 BROOKLYN,Precinct 72,38,3008000046,01/12/2017,Closed,Cleaning crew dispatched.  Property cleaned.,03/29/2017,981480,173572
216 ST ANNS AVENUE,BRONX,01 BRONX,Precinct 40,08,2025500004,01/05/2017,Closed,Cleaning crew dispatched. No graffiti on property.,03/29/2017,1007009,233061
63 EAST  125 STREET,MANHATTAN,11 MANHATTAN,Precinct 25,09,1017500026,12/20/2016,Closed,Cleaning crew dispatched.  Property cleaned.,03/28/2017,1000838,232751
2072 FLATBUSH AVENUE,BROOKLYN,18 BROOKLYN,Precinct 63,46,3078660066,12/23/2016,Closed,Cleaning crew dispatched.  Property cleaned.,03/21/2017,1002780,164911
913 DEKALB AVENUE,BROOKLYN,03 BROOKLYN,Precinct 79,36,3017770039,01/10/2017,Closed,Cleaning crew dispatched.  Property cleaned.,03/01/2017,1000779,191630
431 HUMBOLDT STREET,BROOKLYN,01 BROOKLYN,Precinct 94,34,3027450023,01/25/2017,Closed,Cleaning crew dispatched.  Property cleaned.,02/23/2017,1000016,200572
28-01 23 AVENUE,QUEENS,01 QUEENS,Precinct 114,22,4008450001,01/29/2017,Closed,Cleaning crew dispatched.  Property cleaned.,02/21/2017,1007948,221817
21-75 36 STREET,QUEENS,01 QUEENS,Precinct 114,22,4008230001,12/05/2016,Closed,Cleaning crew dispatched.  Property cleaned.,02/21/2017,1009880,221622
2500 7 AVENUE,MANHATTAN,10 MANHATTAN,Precinct 32,09,1020310029,08/10/2016,Closed,Cleaning crew dispatched.  Property cleaned.,12/14/2016,1001130,238666
397 SOUTH    4 STREET,BROOKLYN,01 BROOKLYN,Precinct 90,34,3024380028,08/07/2016,Closed,Cleaning crew dispatched.  Property cleaned.,12/09/2016,997524,197209
6902 18 AVENUE,BROOKLYN,11 BROOKLYN,Precinct 62,43,3061600040,09/28/2016,Closed,Cleaning crew dispatched.  Property cleaned.,12/08/2016,986301,163971
1621 PITKINS AVENUE,BROOKLYN,16 BROOKLYN,Precinct 73,41,3034970064,09/14/2016,Closed,Cleaning crew dispatched.  Property cleaned.,12/08/2016,1008270,183130
30-02 30 DRIVE,QUEENS,01 QUEENS,Precinct 114,22,4005910005,09/29/2016,Closed,Cleaning crew dispatched.  Property cleaned.,12/06/2016,1005465,218191
7219 13 AVENUE,BROOKLYN,10 BROOKLYN,Precinct 68,43,3061890001,10/28/2016,Closed,Cleaning crew dispatched.  Property cleaned.,11/30/2016,982642,165837
6001 4 AVENUE,BROOKLYN,07 BROOKLYN,Precinct 72,38,3057820008,10/20/2016,Closed,Cleaning crew dispatched.  Property cleaned.,11/29/2016,979113,172718
418 EAST  138 STREET,BRONX,01 BRONX,Precinct 40,08,2022820013,08/20/2016,Closed,Cleaning crew dispatched.  Property cleaned.,11/22/2016,1005829,233934
417 TOMPKINS AVENUE,BROOKLYN,03 BROOKLYN,Precinct 79,36,3018400010,10/02/2016,Closed,Cleaning crew dispatched.  Property cleaned.,11/18/2016,999821,188164
1510 SAINT PETERS AVENUE,BRONX,10 BRONX,Precinct 45,13,2039850005,08/22/2016,Closed,Cleaning crew dispatched. No graffiti on property.,11/18/2016,1026675,245331
1953 86 STREET,BROOKLYN,11 BROOKLYN,Precinct 62,47,3063450048,08/17/2016,Closed,Cleaning crew dispatched.  Property cleaned.,11/14/2016,984482,159755
3431 BROADWAY,MANHATTAN,09 MANHATTAN,Precinct 30,07,1020870097,08/18/2016,Closed,Cleaning crew dispatched.  Property cleaned.,11/09/2016,997277,239141
1779 2 AVENUE,MANHATTAN,08 MANHATTAN,Precinct 19,05,1015380021,06/25/2016,Closed,Cleaning crew dispatched.  Property cleaned.,11/04/2016,998462,224220
352 EAST   86 STREET,MANHATTAN,08 MANHATTAN,Precinct 19,05,1015480029,05/25/2016,Closed,Cleaning crew dispatched.  Property cleaned.,11/04/2016,997956,222489
67 ST NICHOLAS AVENUE,MANHATTAN,10 MANHATTAN,Precinct 28,09,1018230056,08/25/2016,Closed,Cleaning crew dispatched. No graffiti on property.,11/04/2016,997390,231134
1634 MADISON AVENUE,MANHATTAN,11 MANHATTAN,Precinct 23,09,1016150014,06/16/2016,Closed,Cleaning crew dispatched.  Property cleaned.,11/03/2016,998649,229171
401 EAST   81 STREET,MANHATTAN,08 MANHATTAN,Precinct 19,05,1015610001,07/09/2016,Closed,Cleaning crew dispatched. No graffiti on property.,11/03/2016,997641,221136
4902 AVENUE L,BROOKLYN,18 BROOKLYN,Precinct 63,46,3078470039,08/07/2016,Closed,Cleaning crew dispatched.  Cannot locate property.,10/26/2016,1004179,166443
441 MARCUS GARVEY BOULEVARD,BROOKLYN,03 BROOKLYN,Precinct 81,36,3016690077,07/18/2016,Closed,Cleaning crew dispatched.  Property cleaned.,10/12/2016,1001493,187745
222 MALCOM X BOULEVARD,BROOKLYN,03 BROOKLYN,Precinct 81,36,3016560038,07/15/2016,Closed,Cleaning crew dispatched.  Property cleaned.,10/12/2016,1003777,189057
3220 FULTON STREET,BROOKLYN,05 BROOKLYN,Precinct 75,37,3041410018,07/04/2016,Closed,Cleaning crew dispatched.  Property cleaned.,10/07/2016,1018592,187956
605 WEST  170 STREET,MANHATTAN,12 MANHATTAN,Precinct 33,10,1021420022,05/17/2016,Closed,Cleaning crew dispatched.  Property cleaned.,09/28/2016,1000961,246263
51-19 SKILLMAN AVENUE,QUEENS,02 QUEENS,Precinct 108,26,4001280069,07/08/2016,Closed,Cleaning crew dispatched.  Property cleaned.,09/26/2016,1008326,211080
4702 8 AVENUE,BROOKLYN,07 BROOKLYN,Precinct 72,38,3007680040,07/07/2016,Closed,Cleaning crew dispatched.  Property cleaned.,09/14/2016,983677,173433
1248 FLATBUSH AVENUE,BROOKLYN,14 BROOKLYN,Precinct 70,40,3052090016,05/17/2016,Closed,Cleaning crew dispatched.  Property cleaned.,08/29/2016,996729,172405
2311 VOORHIES AVENUE,BROOKLYN,15 BROOKLYN,Precinct 61,48,3074680057,06/15/2016,Closed,Cleaning crew dispatched.  Property cleaned.,08/02/2016,999320,153002
5624 7 AVENUE,BROOKLYN,07 BROOKLYN,Precinct 72,38,3008410047,05/27/2016,Closed,Cleaning crew dispatched.  Property cleaned.,08/01/2016,981585,172048
991 MANHATTAN AVENUE,BROOKLYN,01 BROOKLYN,Precinct 94,33,3025320040,05/19/2016,Closed,Cleaning crew dispatched. No graffiti on property.,07/13/2016,996801,206287
412 EAST   88 STREET,MANHATTAN,08 MANHATTAN,Precinct 19,05,1015670041,11/14/2016,Closed,Cleaning crew dispatched. No graffiti on property.,03/30/2017,998681,222710
1001 EAST   10 STREET,BROOKLYN,12 BROOKLYN,Precinct 66,44,3065310001,11/23/2016,Closed,Cleaning crew dispatched.  Cannot locate property.,03/09/2017,993663,166727
135 COLUMBIA STREET,BROOKLYN,06 BROOKLYN,Precinct 76,39,3003190028,02/17/2017,Closed,Cleaning crew dispatched. No graffiti on property.,05/01/2017,983797,189648
106 WEST  123 STREET,MANHATTAN,10 MANHATTAN,Precinct 28,09,1019077507,02/01/2017,Closed,Cleaning crew dispatched.  Owner refused.,04/17/2017,998915,233189
805 ELTON AVENUE,BRONX,01 BRONX,Precinct 40,17,2023800123,02/10/2017,Closed,Cleaning crew dispatched.  Property cleaned.,04/12/2017,1008299,238776
1102 EAST   72 STREET,BROOKLYN,18 BROOKLYN,Precinct 63,46,3083440050,10/22/2016,Closed,Cleaning crew dispatched.  Property cleaned.,03/24/2017,1007455,167799
1521 LONGFELLOW AVENUE,BRONX,03 BRONX,Precinct 42,17,2030010153,12/09/2016,Closed,Cleaning crew dispatched.  Property cleaned.,03/08/2017,1015768,242821
6318 5 AVENUE,BROOKLYN,07 BROOKLYN,Precinct 72,38,3058090041,09/06/2016,Closed,Cleaning crew dispatched.  Property cleaned.,12/05/2016,979225,171582
101-01 34 AVENUE,QUEENS,03 QUEENS,Precinct 115,21,4017160041,08/15/2016,Closed,Cleaning crew dispatched.  Owner refused.,11/09/2016,1021098,214603
2333 FIRST AVENUE,MANHATTAN,11 MANHATTAN,Precinct 25,08,1017960028,09/08/2016,Closed,Cleaning crew dispatched.  Property cleaned.,11/08/2016,1002583,230103
407-02 WILLOW ROAD EAST,STATEN ISLAND,01 STATEN ISLAND,Precinct 121,50,5015257501,08/17/2016,Closed,Cleaning crew dispatched.  Property cleaned.,11/08/2016,941898,163374
15-02 150 STREET,QUEENS,07 QUEENS,Precinct 109,19,4046620033,02/03/2017,Open,Site downloaded for cleaning,,1035908,225995
164 EAST  111 STREET,MANHATTAN,11 MANHATTAN,Precinct 23,08,1016380047,05/24/2016,Closed,Cleaning crew dispatched.  Property cleaned.,11/03/2016,999925,228991
100 SUFFOLK STREET,MANHATTAN,03 MANHATTAN,Precinct 7,01,1003480003,05/24/2016,Closed,Cleaning crew dispatched. No graffiti on property.,10/07/2016,988056,201080
93 INDIA STREET,BROOKLYN,01 BROOKLYN,Precinct 94,33,3025320066,07/05/2016,Closed,Cleaning crew dispatched.  Property cleaned.,09/28/2016,996303,206022
193 VASSAR STREET,STATEN ISLAND,02 STATEN ISLAND,Precinct 121,51,5023870001,05/11/2016,Closed,Cleaning crew dispatched.  Property cleaned.,09/22/2016,939272,152891
221 NORTH   11 STREET,BROOKLYN,01 BROOKLYN,Precinct 94,33,3022927502,05/23/2016,Closed,Cleaning crew dispatched. No graffiti on property.,09/01/2016,997254,201104
7520 4 AVENUE,BROOKLYN,10 BROOKLYN,Precinct 68,43,3059400045,06/07/2016,Closed,Cleaning crew dispatched. No graffiti on property.,07/20/2016,977262,169030
 46 STREET between 48 AVENUE & 50 AVENUE,QUEENS,02 QUEENS,Precinct 108,26,,09/18/2016,Closed,10-91 - Non-Crime Corrected,09/18/2016,1006516,208301
610 BROADWAY,BROOKLYN,01 BROOKLYN,Precinct 90,33,3022517501,02/19/2017,Closed,10-93C - Report Prepared,02/19/2017,999087,195525
43 ROCKAWAY AVENUE,BROOKLYN,16 BROOKLYN,Precinct 73,37,3015170051,09/14/2016,Closed,Cleaning crew dispatched.  Property cleaned.,11/16/2016,1008788,187696
4559 WHITEPLAINS ROAD,BRONX,12 BRONX,Precinct 47,11,2050810072,03/07/2017,Closed,Cleaning crew dispatched.  Property cleaned.,04/18/2017,1025116,267639
4453 WHITE PLAINS ROAD,BRONX,12 BRONX,Precinct 47,11,2050690036,03/10/2017,Closed,Cleaning crew dispatched. No graffiti on property.,04/18/2017,1024714,266936
352 MONROE STREET,BROOKLYN,03 BROOKLYN,Precinct 79,36,3018190042,09/23/2016,Closed,Cleaning crew dispatched.  Property cleaned.,02/27/2017,999513,189248
55 KENT STREET,BROOKLYN,01 BROOKLYN,Precinct 94,33,3025497501,08/17/2016,Closed,Cleaning crew dispatched.  Cannot locate property.,12/14/2016,995638,205415
611 CLASSON AVENUE,BROOKLYN,08 BROOKLYN,Precinct 77,35,3011260008,08/22/2016,Closed,Cleaning crew dispatched.  Cannot locate property.,11/22/2016,995804,186897
115 NORFOLK STREET,MANHATTAN,03 MANHATTAN,Precinct 7,01,1003537503,06/06/2016,Closed,Cleaning crew dispatched.  Owner refused.,11/01/2016,987858,201280
179 DWIGHT STREET,BROOKLYN,06 BROOKLYN,Precinct 76,38,3006060005,07/11/2016,Closed,Cleaning crew dispatched.  Property cleaned.,10/18/2016,980952,184688
210 WEST  256 STREET,BRONX,08 BRONX,Precinct 50,11,2058411977,05/11/2016,Closed,Cleaning crew dispatched.  Property cleaned.,10/12/2016,1012737,268296
111 NORTH   11 STREET,BROOKLYN,01 BROOKLYN,Precinct 94,33,3022897501,05/18/2016,Closed,Cleaning crew dispatched. No graffiti on property.,09/06/2016,996171,201989
220 EAST   78 STREET,MANHATTAN,08 MANHATTAN,Precinct 19,04,1014320040,05/01/2017,Open,Notice of Intent to Clean and Forever graffiti free form sent,,996120,221020
